asn=0    	id=-1  	Main	copying configuration file /home/bae/Documents/tsch-sim/examples/star/config.json to output directory /home/bae/Documents/tsch-sim/results/2021-05-16_21-25-20/config.json
asn=31345	id=2   	RPL	warning: dao_output: no target, skip sending DAO
asn=31347	id=2   	App	skipping generation of a packet, for=1
asn=31347	id=3   	App	skipping generation of a packet, for=1
asn=31349	id=2   	App	skipping generation of a packet, for=1
asn=31349	id=3   	App	skipping generation of a packet, for=1
asn=31351	id=3   	App	skipping generation of a packet, for=1
asn=31351	id=2   	App	skipping generation of a packet, for=1
asn=31353	id=2   	App	skipping generation of a packet, for=1
asn=31353	id=3   	App	skipping generation of a packet, for=1
asn=31355	id=3   	App	skipping generation of a packet, for=1
asn=31355	id=2   	App	skipping generation of a packet, for=1
asn=31357	id=2   	App	skipping generation of a packet, for=1
asn=31357	id=3   	App	skipping generation of a packet, for=1
asn=31359	id=3   	App	skipping generation of a packet, for=1
asn=31359	id=2   	App	skipping generation of a packet, for=1
asn=31359	id=1   	RPL	DIO output to -1
asn=31361	id=3   	App	skipping generation of a packet, for=1
asn=31361	id=2   	App	skipping generation of a packet, for=1
asn=31363	id=3   	App	skipping generation of a packet, for=1
asn=31363	id=2   	App	skipping generation of a packet, for=1
asn=31364	id=-1  	TSCH	error: chloe: stats_slots_tx_packet= 55
asn=31364	id=-1  	TSCH	error: chloe: stats_slots_Rx_packet= 22
asn=31365	id=3   	App	skipping generation of a packet, for=1
asn=31365	id=2   	App	skipping generation of a packet, for=1
asn=31367	id=3   	App	skipping generation of a packet, for=1
asn=31367	id=2   	App	skipping generation of a packet, for=1
asn=31369	id=2   	App	skipping generation of a packet, for=1
asn=31369	id=3   	App	skipping generation of a packet, for=1
asn=31371	id=2   	App	skipping generation of a packet, for=1
asn=31371	id=3   	App	skipping generation of a packet, for=1
asn=31372	id=-1  	TSCH	error: chloe: stats_slots_tx_packet= 39
asn=31372	id=-1  	TSCH	error: chloe: stats_slots_Rx_packet= 22
asn=31372	id=2   	RPL	DIO input from 1
asn=31372	id=2   	RPL	warning: no acceptable parent
asn=31372	id=3   	RPL	DIO input from 1
asn=31372	id=3   	RPL	warning: no acceptable parent
asn=31373	id=2   	App	skipping generation of a packet, for=1
asn=31373	id=3   	App	skipping generation of a packet, for=1
asn=31375	id=2   	App	skipping generation of a packet, for=1
asn=31375	id=3   	App	skipping generation of a packet, for=1
asn=31377	id=2   	App	skipping generation of a packet, for=1
asn=31377	id=3   	App	skipping generation of a packet, for=1
asn=31379	id=2   	App	skipping generation of a packet, for=1
asn=31379	id=3   	App	skipping generation of a packet, for=1
asn=31381	id=3   	App	skipping generation of a packet, for=1
asn=31381	id=2   	App	skipping generation of a packet, for=1
asn=31383	id=2   	App	skipping generation of a packet, for=1
asn=31383	id=3   	App	skipping generation of a packet, for=1
asn=31385	id=2   	App	skipping generation of a packet, for=1
asn=31385	id=3   	App	skipping generation of a packet, for=1
asn=31387	id=2   	App	skipping generation of a packet, for=1
asn=31387	id=3   	App	skipping generation of a packet, for=1
asn=31389	id=3   	App	skipping generation of a packet, for=1
asn=31389	id=2   	App	skipping generation of a packet, for=1
asn=31391	id=2   	App	skipping generation of a packet, for=1
asn=31391	id=3   	App	skipping generation of a packet, for=1
asn=31393	id=2   	App	skipping generation of a packet, for=1
asn=31393	id=3   	App	skipping generation of a packet, for=1
asn=31395	id=2   	App	skipping generation of a packet, for=1
asn=31395	id=3   	App	skipping generation of a packet, for=1
asn=31397	id=3   	App	skipping generation of a packet, for=1
asn=31397	id=2   	App	skipping generation of a packet, for=1
asn=31399	id=3   	App	skipping generation of a packet, for=1
asn=31399	id=2   	App	skipping generation of a packet, for=1
asn=31401	id=3   	App	skipping generation of a packet, for=1
asn=31401	id=2   	App	skipping generation of a packet, for=1
asn=31403	id=3   	App	skipping generation of a packet, for=1
asn=31403	id=2   	App	skipping generation of a packet, for=1
asn=31405	id=3   	App	skipping generation of a packet, for=1
asn=31405	id=2   	App	skipping generation of a packet, for=1
asn=31407	id=2   	App	skipping generation of a packet, for=1
asn=31407	id=3   	App	skipping generation of a packet, for=1
asn=31409	id=2   	App	skipping generation of a packet, for=1
asn=31409	id=3   	App	skipping generation of a packet, for=1
asn=31411	id=2   	App	skipping generation of a packet, for=1
asn=31411	id=3   	App	skipping generation of a packet, for=1
asn=31413	id=2   	App	skipping generation of a packet, for=1
asn=31413	id=3   	App	skipping generation of a packet, for=1
asn=31415	id=3   	App	skipping generation of a packet, for=1
asn=31415	id=2   	App	skipping generation of a packet, for=1
asn=31417	id=2   	App	skipping generation of a packet, for=1
asn=31417	id=3   	App	skipping generation of a packet, for=1
asn=31419	id=3   	App	skipping generation of a packet, for=1
asn=31419	id=2   	App	skipping generation of a packet, for=1
asn=31421	id=2   	App	skipping generation of a packet, for=1
asn=31421	id=3   	App	skipping generation of a packet, for=1
asn=31423	id=3   	App	skipping generation of a packet, for=1
asn=31423	id=2   	App	skipping generation of a packet, for=1
asn=31425	id=2   	App	skipping generation of a packet, for=1
asn=31425	id=3   	App	skipping generation of a packet, for=1
asn=31427	id=3   	App	skipping generation of a packet, for=1
asn=31427	id=2   	App	skipping generation of a packet, for=1
asn=31429	id=3   	App	skipping generation of a packet, for=1
asn=31429	id=2   	App	skipping generation of a packet, for=1
asn=31431	id=3   	App	skipping generation of a packet, for=1
asn=31431	id=2   	App	skipping generation of a packet, for=1
asn=31433	id=2   	App	skipping generation of a packet, for=1
asn=31433	id=3   	App	skipping generation of a packet, for=1
asn=31435	id=3   	App	skipping generation of a packet, for=1
asn=31435	id=2   	App	skipping generation of a packet, for=1
asn=31437	id=3   	App	skipping generation of a packet, for=1
asn=31437	id=2   	App	skipping generation of a packet, for=1
asn=31439	id=3   	App	skipping generation of a packet, for=1
asn=31439	id=2   	App	skipping generation of a packet, for=1
asn=31441	id=2   	App	skipping generation of a packet, for=1
asn=31441	id=3   	App	skipping generation of a packet, for=1
asn=31443	id=2   	App	skipping generation of a packet, for=1
asn=31443	id=3   	App	skipping generation of a packet, for=1
asn=31445	id=3   	App	skipping generation of a packet, for=1
asn=31445	id=2   	App	skipping generation of a packet, for=1
asn=31447	id=3   	App	skipping generation of a packet, for=1
asn=31447	id=2   	App	skipping generation of a packet, for=1
asn=31449	id=3   	App	skipping generation of a packet, for=1
asn=31449	id=2   	App	skipping generation of a packet, for=1
asn=31451	id=2   	App	skipping generation of a packet, for=1
asn=31451	id=3   	App	skipping generation of a packet, for=1
asn=31453	id=2   	App	skipping generation of a packet, for=1
asn=31453	id=3   	App	skipping generation of a packet, for=1
asn=31455	id=3   	App	skipping generation of a packet, for=1
asn=31455	id=2   	App	skipping generation of a packet, for=1
asn=31457	id=2   	App	skipping generation of a packet, for=1
asn=31457	id=3   	App	skipping generation of a packet, for=1
asn=31459	id=2   	App	skipping generation of a packet, for=1
asn=31459	id=3   	App	skipping generation of a packet, for=1
asn=31461	id=2   	App	skipping generation of a packet, for=1
asn=31461	id=3   	App	skipping generation of a packet, for=1
asn=31463	id=3   	App	skipping generation of a packet, for=1
asn=31463	id=2   	App	skipping generation of a packet, for=1
asn=31465	id=3   	App	skipping generation of a packet, for=1
asn=31465	id=2   	App	skipping generation of a packet, for=1
asn=31467	id=2   	App	skipping generation of a packet, for=1
asn=31467	id=3   	App	skipping generation of a packet, for=1
asn=31469	id=3   	App	skipping generation of a packet, for=1
asn=31469	id=2   	App	skipping generation of a packet, for=1
asn=31471	id=3   	App	skipping generation of a packet, for=1
asn=31471	id=2   	App	skipping generation of a packet, for=1
asn=31473	id=2   	App	skipping generation of a packet, for=1
asn=31473	id=3   	App	skipping generation of a packet, for=1
asn=31475	id=2   	App	skipping generation of a packet, for=1
asn=31475	id=3   	App	skipping generation of a packet, for=1
asn=31477	id=2   	App	skipping generation of a packet, for=1
asn=31477	id=3   	App	skipping generation of a packet, for=1
asn=31479	id=3   	App	skipping generation of a packet, for=1
asn=31479	id=2   	App	skipping generation of a packet, for=1
asn=31481	id=3   	App	skipping generation of a packet, for=1
asn=31481	id=2   	App	skipping generation of a packet, for=1
asn=31483	id=3   	App	skipping generation of a packet, for=1
asn=31483	id=2   	App	skipping generation of a packet, for=1
asn=31485	id=3   	App	skipping generation of a packet, for=1
asn=31485	id=2   	App	skipping generation of a packet, for=1
asn=31487	id=2   	App	skipping generation of a packet, for=1
asn=31487	id=3   	App	skipping generation of a packet, for=1
asn=31489	id=3   	App	skipping generation of a packet, for=1
asn=31489	id=2   	App	skipping generation of a packet, for=1
asn=31491	id=3   	App	skipping generation of a packet, for=1
asn=31491	id=2   	App	skipping generation of a packet, for=1
asn=31493	id=3   	App	skipping generation of a packet, for=1
asn=31493	id=2   	App	skipping generation of a packet, for=1
asn=31495	id=3   	App	skipping generation of a packet, for=1
asn=31495	id=2   	App	skipping generation of a packet, for=1
asn=31497	id=2   	App	skipping generation of a packet, for=1
asn=31497	id=3   	App	skipping generation of a packet, for=1
asn=31499	id=3   	App	skipping generation of a packet, for=1
asn=31499	id=2   	App	skipping generation of a packet, for=1
asn=31501	id=2   	App	skipping generation of a packet, for=1
asn=31501	id=3   	App	skipping generation of a packet, for=1
asn=31503	id=3   	App	skipping generation of a packet, for=1
asn=31503	id=2   	App	skipping generation of a packet, for=1
asn=31505	id=2   	App	skipping generation of a packet, for=1
asn=31505	id=3   	App	skipping generation of a packet, for=1
asn=31507	id=2   	App	skipping generation of a packet, for=1
asn=31507	id=3   	App	skipping generation of a packet, for=1
asn=31509	id=3   	App	skipping generation of a packet, for=1
asn=31509	id=2   	App	skipping generation of a packet, for=1
asn=31511	id=3   	App	skipping generation of a packet, for=1
asn=31511	id=2   	App	skipping generation of a packet, for=1
asn=31513	id=3   	App	skipping generation of a packet, for=1
asn=31513	id=2   	App	skipping generation of a packet, for=1
asn=31515	id=3   	App	skipping generation of a packet, for=1
asn=31515	id=2   	App	skipping generation of a packet, for=1
asn=31517	id=3   	App	skipping generation of a packet, for=1
asn=31517	id=2   	App	skipping generation of a packet, for=1
asn=31519	id=2   	App	skipping generation of a packet, for=1
asn=31519	id=3   	App	skipping generation of a packet, for=1
asn=31521	id=3   	App	skipping generation of a packet, for=1
asn=31521	id=2   	App	skipping generation of a packet, for=1
asn=31523	id=3   	App	skipping generation of a packet, for=1
asn=31523	id=2   	App	skipping generation of a packet, for=1
asn=31525	id=3   	App	skipping generation of a packet, for=1
asn=31525	id=2   	App	skipping generation of a packet, for=1
asn=31527	id=3   	App	skipping generation of a packet, for=1
asn=31527	id=2   	App	skipping generation of a packet, for=1
asn=31529	id=2   	App	skipping generation of a packet, for=1
asn=31529	id=3   	App	skipping generation of a packet, for=1
asn=31531	id=2   	App	skipping generation of a packet, for=1
asn=31531	id=3   	App	skipping generation of a packet, for=1
asn=31533	id=3   	App	skipping generation of a packet, for=1
asn=31533	id=2   	App	skipping generation of a packet, for=1
asn=31535	id=3   	App	skipping generation of a packet, for=1
asn=31535	id=2   	App	skipping generation of a packet, for=1
asn=31535	id=2   	RPL	DAO output
asn=31535	id=2   	RPL	warning: no acceptable parent
asn=31535	id=2   	RPL	warning: dao_output: no target, skip sending DAO
asn=31537	id=2   	App	skipping generation of a packet, for=1
asn=31537	id=3   	App	skipping generation of a packet, for=1
asn=31539	id=3   	App	skipping generation of a packet, for=1
asn=31539	id=2   	App	skipping generation of a packet, for=1
asn=31541	id=2   	App	skipping generation of a packet, for=1
asn=31541	id=3   	App	skipping generation of a packet, for=1
asn=31543	id=2   	App	skipping generation of a packet, for=1
asn=31543	id=3   	App	skipping generation of a packet, for=1
asn=31545	id=2   	App	skipping generation of a packet, for=1
asn=31545	id=3   	App	skipping generation of a packet, for=1
asn=31547	id=3   	App	skipping generation of a packet, for=1
asn=31547	id=2   	App	skipping generation of a packet, for=1
asn=31549	id=2   	App	skipping generation of a packet, for=1
asn=31549	id=3   	App	skipping generation of a packet, for=1
asn=31551	id=3   	App	skipping generation of a packet, for=1
asn=31551	id=2   	App	skipping generation of a packet, for=1
asn=31553	id=3   	App	skipping generation of a packet, for=1
asn=31553	id=2   	App	skipping generation of a packet, for=1
asn=31555	id=3   	App	skipping generation of a packet, for=1
asn=31555	id=2   	App	skipping generation of a packet, for=1
asn=31557	id=3   	App	skipping generation of a packet, for=1
asn=31557	id=2   	App	skipping generation of a packet, for=1
asn=31559	id=3   	App	skipping generation of a packet, for=1
asn=31559	id=2   	App	skipping generation of a packet, for=1
